Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Pressure,Condition
2020-10-24 08:00:00,61,57,88%,CALM,0 mph,25.51 in,Fair
2020-10-24 09:00:00,64,61,88%,VAR,2 mph,25.54 in,Fair
2020-10-24 10:00:00,68,59,73%,VAR,2 mph,25.54 in,Fair
2020-10-24 11:00:00,72,59,64%,VAR,2 mph,25.54 in,Fair
2020-10-24 12:00:00,75,61,61%,VAR,2 mph,25.54 in,Fair
2020-10-24 13:00:00,77,55,47%,NNW,8 mph,25.49 in,Fair
2020-10-24 14:00:00,79,55,44%,WNW,8 mph,25.46 in,Fair
2020-10-24 15:00:00,77,52,41%,WNW,9 mph,25.46 in,Fair
2020-10-24 16:00:00,75,52,44%,WNW,10 mph,25.46 in,Fair
2020-10-24 17:00:00,73,54,50%,WNW,8 mph,25.46 in,Fair
2020-10-24 18:00:00,70,59,68%,W,8 mph,25.49 in,Fair
2020-10-24 19:00:00,68,57,68%,S,3 mph,25.51 in,Fair
2020-10-24 20:00:00,64,55,73%,E,5 mph,25.54 in,Fair
2020-10-24 21:00:00,63,55,77%,VAR,2 mph,25.56 in,Fair
2020-10-24 22:00:00,63,55,77%,CALM,0 mph,25.56 in,Fair
2020-10-24 23:00:00,61,57,88%,VAR,2 mph,25.56 in,Fair
2020-10-26 00:00:00,61,57,88%,VAR,2 mph,25.56 in,Fair
2020-10-25 01:00:00,59,57,94%,ESE,3 mph,25.56 in,Fair
2020-10-25 02:00:00,59,55,88%,VAR,2 mph,25.56 in,Fair
2020-10-25 03:00:00,57,57,100%,VAR,2 mph,25.56 in,Fair
2020-10-25 04:00:00,57,57,100%,CALM,0 mph,25.56 in,Fair
2020-10-26 05:00:00,57,55,94%,CALM,0 mph,25.59 in,Fair
2020-10-25 07:00:00,57,55,94%,VAR,2 mph,25.59 in,Fair
2020-10-25 08:00:00,57,55,94%,SSE,3 mph,25.62 in,Fair
2020-10-25 09:00:00,64,57,77%,CALM,0 mph,25.62 in,Fair
2020-10-25 10:00:00,68,57,68%,CALM,0 mph,25.64 in,Fair
2020-10-25 11:00:00,72,59,64%,VAR,2 mph,25.62 in,Fair
2020-10-25 12:00:00,75,57,53%,W,3 mph,25.59 in,Fair
2020-10-25 13:00:00,79,54,42%,W,6 mph,25.54 in,Fair
2020-10-25 14:00:00,79,50,36%,W,9 mph,25.51 in,Fair
2020-10-25 15:00:00,79,52,39%,W,9 mph,25.51 in,Fair
2020-10-25 16:00:00,75,52,44%,W,10 mph,25.54 in,Fair
2020-10-25 17:00:00,72,55,57%,W,7 mph,25.54 in,Fair
2020-10-25 18:00:00,70,59,68%,WSW,5 mph,25.56 in,Fair
2020-10-25 19:00:00,70,61,73%,SW,5 mph,25.56 in,Fair
2020-10-25 20:00:00,64,61,88%,E,5 mph,25.59 in,Fair
2020-10-25 21:00:00,64,61,88%,E,3 mph,25.62 in,Fair
2020-10-25 22:00:00,63,61,94%,E,3 mph,25.62 in,Fair
2020-10-25 23:00:00,63,59,88%,VAR,2 mph,25.62 in,Fair
2020-10-27 00:00:00,61,59,94%,CALM,0 mph,25.62 in,Fair
2020-10-26 01:00:00,61,59,94%,VAR,2 mph,25.62 in,Partly Cloudy
2020-10-26 02:00:00,61,59,94%,CALM,0 mph,25.59 in,Mostly Cloudy
2020-10-26 03:00:00,61,59,94%,E,3 mph,25.59 in,Mostly Cloudy
2020-10-26 04:00:00,61,59,94%,E,0 mph,25.59 in,Partly Cloudy
2020-10-27 05:00:00,59,59,100%,E,3 mph,25.59 in,Partly Cloudy
2020-10-26 07:00:00,59,57,94%,CALM,0 mph,25.59 in,Fair
2020-10-26 08:00:00,61,59,94%,VAR,2 mph,25.62 in,Mostly Cloudy
2020-10-26 09:00:00,63,61,94%,VAR,2 mph,25.64 in,Mostly Cloudy
2020-10-26 10:00:00,70,63,78%,VAR,2 mph,25.64 in,Fair
2020-10-26 11:00:00,72,63,73%,VAR,2 mph,25.64 in,Fair
2020-10-26 12:00:00,75,61,61%,VAR,2 mph,25.62 in,Fair
2020-10-26 13:00:00,79,55,44%,W,8 mph,25.56 in,Fair
2020-10-26 14:00:00,79,55,44%,W,8 mph,25.54 in,Fair
2020-10-26 15:00:00,77,57,50%,W,8 mph,25.54 in,Fair
2020-10-26 16:00:00,73,55,53%,W,8 mph,25.51 in,Fair
2020-10-26 17:00:00,72,57,60%,W,7 mph,25.54 in,Fair
2020-10-26 18:00:00,70,59,68%,WSW,3 mph,25.54 in,Fair
2020-10-26 19:00:00,68,63,83%,SSW,7 mph,25.56 in,Fair
2020-10-26 20:00:00,66,63,88%,SSW,8 mph,25.59 in,Fair
2020-10-26 21:00:00,64,59,83%,E,5 mph,25.59 in,Fair
2020-10-26 22:00:00,63,61,94%,E,5 mph,25.59 in,Fair
2020-10-26 23:00:00,63,61,94%,VAR,2 mph,25.59 in,Mostly Cloudy
2020-10-28 00:00:00,63,61,94%,ENE,3 mph,25.59 in,Partly Cloudy
2020-10-27 01:00:00,63,61,94%,VAR,2 mph,25.56 in,Mostly Cloudy
2020-10-27 02:00:00,63,61,94%,E,3 mph,25.56 in,Mostly Cloudy
2020-10-27 03:00:00,63,61,94%,E,3 mph,25.56 in,Mostly Cloudy
2020-10-27 04:00:00,61,61,100%,VAR,2 mph,25.56 in,Mostly Cloudy
2020-10-28 05:00:00,61,59,94%,E,3 mph,25.56 in,Mostly Cloudy
2020-10-27 07:00:00,61,59,94%,E,3 mph,25.56 in,Fair
2020-10-27 08:00:00,61,61,100%,VAR,2 mph,25.59 in,Mostly Cloudy
2020-10-27 09:00:00,64,61,88%,VAR,2 mph,25.62 in,Partly Cloudy
2020-10-27 10:00:00,68,61,78%,NNW,3 mph,25.64 in,Partly Cloudy
2020-10-27 11:00:00,73,61,65%,ESE,3 mph,25.64 in,Partly Cloudy
2020-10-27 12:00:00,75,55,50%,E,3 mph,25.64 in,Partly Cloudy
2020-10-27 13:00:00,75,54,47%,VAR,2 mph,25.56 in,Partly Cloudy
2020-10-27 14:00:00,77,55,47%,VAR,2 mph,25.56 in,Partly Cloudy
2020-10-27 15:00:00,73,55,53%,W,7 mph,25.54 in,Partly Cloudy
2020-10-27 16:00:00,73,57,57%,W,8 mph,25.54 in,Partly Cloudy
2020-10-27 17:00:00,70,55,60%,W,7 mph,25.56 in,Fair
2020-10-27 18:00:00,68,57,68%,W,7 mph,25.56 in,Fair
2020-10-27 19:00:00,66,57,73%,WSW,3 mph,25.59 in,Fair
2020-10-27 20:00:00,64,57,77%,SE,5 mph,25.62 in,Fair
2020-10-27 22:00:00,61,57,88%,E,3 mph,25.62 in,Fair
2020-10-27 23:00:00,61,57,88%,VAR,2 mph,25.62 in,Fair
2020-10-29 00:00:00,59,57,94%,ESE,3 mph,25.62 in,Fair
2020-10-28 01:00:00,59,57,94%,VAR,2 mph,25.62 in,Fair
2020-10-28 02:00:00,57,55,94%,VAR,2 mph,25.59 in,Fair
2020-10-28 03:00:00,57,55,94%,CALM,0 mph,25.59 in,Fair
2020-10-28 04:00:00,55,55,100%,VAR,2 mph,25.62 in,Fair
2020-10-29 05:00:00,55,55,100%,E,3 mph,25.62 in,Fair
2020-10-28 07:00:00,55,55,100%,VAR,2 mph,25.64 in,Fair
2020-10-28 08:00:00,57,55,94%,VAR,2 mph,25.67 in,Fair
2020-10-28 09:00:00,63,57,82%,CALM,0 mph,25.69 in,Fair
2020-10-28 10:00:00,64,59,83%,VAR,2 mph,25.69 in,Fair
2020-10-28 11:00:00,70,57,64%,E,3 mph,25.69 in,Fair
2020-10-28 12:00:00,73,52,47%,SSE,3 mph,25.67 in,Fair
2020-10-28 13:00:00,77,54,44%,ESE,3 mph,25.62 in,Fair
2020-10-28 14:00:00,79,52,39%,S,6 mph,25.59 in,Fair
2020-10-28 15:00:00,77,52,41%,SSW,9 mph,25.59 in,Fair
2020-10-28 16:00:00,73,54,50%,W,8 mph,25.56 in,Fair
2020-10-28 17:00:00,70,55,60%,W,7 mph,25.56 in,Fair
2020-10-28 18:00:00,68,57,68%,W,6 mph,25.59 in,Fair
2020-10-28 19:00:00,66,55,68%,SW,3 mph,25.62 in,Fair
2020-10-28 20:00:00,63,52,68%,SSE,3 mph,25.64 in,Fair
2020-10-28 21:00:00,63,52,68%,SSE,3 mph,25.64 in,Fair
2020-10-28 22:00:00,63,55,77%,CALM,0 mph,25.67 in,Fair
2020-10-28 23:00:00,59,57,94%,E,3 mph,25.67 in,Fair
2020-10-30 00:00:00,59,55,88%,ESE,3 mph,25.67 in,Fair
2020-10-29 01:00:00,57,54,88%,VAR,2 mph,25.64 in,Fair
2020-10-29 02:00:00,59,54,82%,VAR,2 mph,25.64 in,Fair
2020-10-29 03:00:00,55,54,94%,E,3 mph,25.64 in,Fair
2020-10-29 04:00:00,55,55,100%,CALM,0 mph,25.64 in,Fair
2020-10-30 05:00:00,55,54,94%,CALM,0 mph,25.67 in,Fair
2020-10-29 07:00:00,54,54,100%,VAR,2 mph,25.67 in,Fair
2020-10-29 08:00:00,55,55,100%,CALM,0 mph,25.69 in,Fair
2020-10-29 09:00:00,61,55,82%,CALM,0 mph,25.72 in,Fair
2020-10-29 10:00:00,66,57,73%,CALM,0 mph,25.74 in,Fair
2020-10-29 11:00:00,70,57,64%,VAR,2 mph,25.72 in,Fair
2020-10-29 12:00:00,75,55,50%,SE,3 mph,25.69 in,Fair
2020-10-29 13:00:00,79,50,36%,W,3 mph,25.64 in,Fair
2020-10-29 14:00:00,81,50,34%,VAR,2 mph,25.59 in,Fair
2020-10-29 15:00:00,70,52,53%,SSW,5 mph,25.59 in,Fair
2020-10-29 16:00:00,75,55,50%,WNW,8 mph,25.59 in,Fair
2020-10-29 17:00:00,72,50,46%,W,8 mph,25.59 in,Fair
2020-10-29 18:00:00,70,50,49%,SW,3 mph,25.62 in,Fair
2020-10-29 19:00:00,68,52,56%,CALM,0 mph,25.64 in,Fair
2020-10-29 20:00:00,64,52,64%,E,3 mph,25.67 in,Fair
2020-10-29 21:00:00,63,54,72%,E,3 mph,25.67 in,Fair
2020-10-29 22:00:00,61,54,77%,E,3 mph,25.69 in,Fair
2020-10-29 23:00:00,59,55,88%,E,3 mph,25.69 in,Fair
2020-10-30 02:00:00,57,54,88%,VAR,2 mph,25.67 in,Fair
2020-10-30 03:00:00,55,54,94%,VAR,2 mph,25.64 in,Fair
2020-10-30 04:00:00,54,52,94%,E,3 mph,25.64 in,Fair
2020-10-31 05:00:00,54,52,94%,ESE,3 mph,25.64 in,Fair
2020-10-30 07:00:00,54,52,94%,E,3 mph,25.67 in,Fair
2020-10-30 08:00:00,55,54,94%,VAR,2 mph,25.67 in,Fair
2020-10-30 09:00:00,63,55,77%,CALM,0 mph,25.69 in,Fair
2020-10-30 10:00:00,66,55,68%,VAR,2 mph,25.69 in,Fair
2020-10-30 11:00:00,72,55,57%,CALM,0 mph,25.69 in,Fair
2020-10-30 12:00:00,77,52,41%,VAR,2 mph,25.69 in,Fair
2020-10-30 13:00:00,82,45,26%,W,3 mph,25.62 in,Fair
2020-10-30 14:00:00,82,48,30%,WSW,5 mph,25.59 in,Fair
2020-10-30 15:00:00,82,50,32%,SW,7 mph,25.56 in,Fair
2020-10-30 16:00:00,79,52,39%,W,7 mph,25.56 in,Fair
2020-10-30 17:00:00,75,50,41%,W,6 mph,25.56 in,Fair
2020-10-30 18:00:00,72,61,69%,W,5 mph,25.59 in,Fair
2020-10-30 19:00:00,68,54,60%,S,5 mph,25.62 in,Fair
2020-10-30 20:00:00,64,55,73%,E,5 mph,25.64 in,Fair
2020-10-30 21:00:00,64,55,73%,E,3 mph,25.67 in,Fair
2020-10-30 22:00:00,63,55,77%,CALM,0 mph,25.67 in,Fair
2020-10-30 23:00:00,61,55,82%,VAR,2 mph,25.67 in,Fair
2020-11-01 00:00:00,59,55,88%,E,3 mph,25.67 in,Fair
2020-10-31 00:00:00,61,55,82%,VAR,2 mph,25.67 in,Fair
2020-10-31 01:00:00,59,55,88%,VAR,2 mph,25.67 in,Fair
2020-10-31 02:00:00,57,55,94%,E,3 mph,25.67 in,Fair
2020-10-31 03:00:00,55,54,94%,E,3 mph,25.64 in,Fair
2020-10-31 04:00:00,55,54,94%,VAR,2 mph,25.64 in,Fair
2020-11-01 05:00:00,55,54,94%,E,3 mph,25.64 in,Fair
2020-10-31 07:00:00,54,54,100%,E,3 mph,25.67 in,Fair
2020-10-31 08:00:00,57,55,94%,VAR,2 mph,25.67 in,Fair
2020-10-31 09:00:00,64,57,77%,CALM,0 mph,25.69 in,Fair
2020-10-31 10:00:00,68,57,68%,CALM,0 mph,25.72 in,Fair
2020-10-31 11:00:00,73,55,53%,VAR,2 mph,25.69 in,Fair
2020-10-31 12:00:00,79,55,44%,VAR,2 mph,25.69 in,Fair
2020-10-31 13:00:00,82,52,35%,WNW,5 mph,25.62 in,Fair
2020-10-31 14:00:00,82,52,35%,W,7 mph,25.59 in,Fair
2020-10-31 15:00:00,81,54,39%,W,9 mph,25.59 in,Fair
2020-10-31 16:00:00,79,54,42%,W,8 mph,25.56 in,Fair
2020-10-31 17:00:00,75,54,47%,W,10 mph,25.59 in,Fair
2020-10-31 18:00:00,73,54,50%,W,7 mph,25.59 in,Fair
2020-10-31 19:00:00,70,55,60%,S,3 mph,25.62 in,Fair
2020-10-31 20:00:00,66,55,68%,CALM,0 mph,25.67 in,Fair
2020-10-31 21:00:00,64,55,73%,E,3 mph,25.67 in,Fair
2020-10-31 22:00:00,63,55,77%,E,3 mph,25.67 in,Fair
2020-10-31 23:00:00,61,55,82%,ENE,3 mph,25.67 in,Fair
2020-11-02 00:00:00,61,55,82%,VAR,2 mph,25.67 in,Fair
2020-11-01 01:00:00,59,55,88%,E,3 mph,25.67 in,Fair
2020-11-01 02:00:00,59,55,88%,VAR,2 mph,25.64 in,Fair
2020-11-01 03:00:00,59,55,88%,VAR,2 mph,25.64 in,Fair
2020-11-01 04:00:00,55,54,94%,E,5 mph,25.62 in,Fair
2020-11-02 05:00:00,57,54,88%,SE,3 mph,25.64 in,Fair
2020-11-01 07:00:00,57,54,88%,CALM,0 mph,25.64 in,Fair
2020-11-01 08:00:00,57,54,88%,ESE,3 mph,25.67 in,Fair
2020-11-01 09:00:00,64,57,77%,VAR,2 mph,25.69 in,Fair
2020-11-01 10:00:00,66,57,73%,ESE,3 mph,25.69 in,Fair
2020-11-01 11:00:00,73,54,50%,VAR,2 mph,25.69 in,Fair
2020-11-01 12:00:00,77,54,44%,WSW,3 mph,25.69 in,Fair
2020-11-01 13:00:00,79,54,42%,WNW,13 mph,25.62 in,Fair
2020-11-01 14:00:00,79,54,42%,WNW,10 mph,25.59 in,Fair
2020-11-01 15:00:00,77,54,44%,WNW,13 mph,25.59 in,Fair
2020-11-01 16:00:00,77,55,47%,NW,9 mph,25.59 in,Fair
2020-11-01 17:00:00,73,57,57%,WNW,5 mph,25.59 in,Fair
2020-11-01 18:00:00,72,59,64%,WNW,6 mph,25.59 in,Fair
2020-11-01 19:00:00,70,59,68%,W,5 mph,25.62 in,Fair
2020-11-01 20:00:00,66,61,83%,SSW,5 mph,25.64 in,Fair
2020-11-01 21:00:00,63,57,82%,E,5 mph,25.64 in,Fair
2020-11-01 22:00:00,63,57,82%,VAR,2 mph,25.67 in,Fair
2020-11-01 23:00:00,61,57,88%,E,3 mph,25.67 in,Fair
2020-11-03 00:00:00,59,57,94%,E,5 mph,25.67 in,Fair
2020-11-02 01:00:00,59,57,94%,VAR,2 mph,25.64 in,Fair
2020-11-02 02:00:00,59,57,94%,E,3 mph,25.64 in,Fair
2020-11-02 03:00:00,57,55,94%,E,3 mph,25.64 in,Fair
2020-11-02 04:00:00,57,55,94%,VAR,2 mph,25.62 in,Fair
2020-11-03 05:00:00,57,55,94%,VAR,2 mph,25.62 in,Fair
2020-11-02 07:00:00,55,55,100%,VAR,2 mph,25.64 in,Fair
2020-11-02 08:00:00,59,57,94%,CALM,0 mph,25.67 in,Fair
2020-11-02 09:00:00,64,57,77%,CALM,0 mph,25.69 in,Fair
2020-11-02 10:00:00,68,59,73%,VAR,2 mph,25.69 in,Fair
2020-11-02 11:00:00,73,61,65%,VAR,2 mph,25.69 in,Fair
2020-11-02 12:00:00,77,57,50%,VAR,2 mph,25.67 in,Fair
2020-11-02 13:00:00,79,57,47%,W,12 mph,25.62 in,Fair
2020-11-02 14:00:00,77,57,50%,WNW,9 mph,25.62 in,Fair
2020-11-02 15:00:00,77,59,54%,W,10 mph,25.59 in,Fair
2020-11-02 16:00:00,75,61,61%,W,10 mph,25.59 in,Fair
2020-11-02 17:00:00,72,63,73%,W,7 mph,25.59 in,Fair
2020-11-02 18:00:00,70,63,78%,W,6 mph,25.62 in,Fair
2020-11-02 19:00:00,68,63,83%,W,3 mph,25.62 in,Fair
2020-11-02 20:00:00,66,63,88%,VAR,2 mph,25.64 in,Fair
2020-11-02 21:00:00,63,61,94%,E,5 mph,25.67 in,Fair
2020-11-02 22:00:00,61,59,94%,VAR,2 mph,25.67 in,Fair
2020-11-02 23:00:00,61,57,88%,E,3 mph,25.67 in,Fair
2020-11-04 00:00:00,61,59,94%,VAR,2 mph,25.67 in,Fair
2020-11-03 01:00:00,59,59,100%,VAR,2 mph,25.67 in,Fair
2020-11-03 02:00:00,59,57,94%,VAR,2 mph,25.62 in,Fair
2020-11-03 03:00:00,59,57,94%,VAR,2 mph,25.62 in,Fair
2020-11-03 04:00:00,57,57,100%,ENE,3 mph,25.62 in,Fair
2020-11-04 05:00:00,57,57,100%,VAR,2 mph,25.64 in,Mostly Cloudy
2020-11-03 07:00:00,59,57,94%,E,3 mph,25.64 in,Mostly Cloudy
2020-11-03 08:00:00,59,59,100%,NNE,6 mph,25.67 in,Fog
2020-11-03 09:00:00,61,61,100%,SSE,5 mph,25.67 in,Fog
2020-11-03 10:00:00,64,61,88%,NNW,5 mph,25.69 in,Light Rain
2020-11-03 11:00:00,72,61,69%,S,3 mph,25.69 in,Partly Cloudy
2020-11-03 12:00:00,75,55,50%,VAR,2 mph,25.69 in,Mostly Cloudy
2020-11-03 13:00:00,79,54,42%,W,3 mph,25.62 in,Mostly Cloudy
2020-11-03 14:00:00,79,50,36%,W,9 mph,25.59 in,Fair
2020-11-03 15:00:00,79,52,39%,W,7 mph,25.56 in,Partly Cloudy
2020-11-03 16:00:00,75,55,50%,W,8 mph,25.56 in,Fair
2020-11-03 17:00:00,72,57,60%,W,9 mph,25.56 in,Partly Cloudy
2020-11-03 18:00:00,70,57,64%,W,5 mph,25.56 in,Partly Cloudy
2020-11-03 19:00:00,66,64,94%,VAR,2 mph,25.59 in,Fair
2020-11-03 20:00:00,66,61,83%,WSW,5 mph,25.62 in,Mostly Cloudy
2020-11-03 21:00:00,64,61,88%,VAR,2 mph,25.62 in,Fair
2020-11-03 22:00:00,61,59,94%,NNE,7 mph,25.62 in,Thunder
2020-11-03 23:00:00,63,57,82%,VAR,2 mph,25.62 in,Mostly Cloudy
2020-11-05 00:00:00,63,57,82%,VAR,2 mph,25.62 in,Mostly Cloudy
2020-11-04 01:00:00,61,59,94%,VAR,2 mph,25.59 in,Partly Cloudy
2020-11-04 02:00:00,59,59,100%,CALM,0 mph,25.59 in,Partly Cloudy
2020-11-04 03:00:00,59,57,94%,VAR,2 mph,25.59 in,Fair
2020-11-04 04:00:00,57,55,94%,VAR,2 mph,25.59 in,Fair
2020-11-05 05:00:00,57,55,94%,VAR,2 mph,25.59 in,Fair
2020-11-04 07:00:00,57,55,94%,VAR,2 mph,25.59 in,Fair
2020-11-04 08:00:00,57,55,94%,ESE,3 mph,25.62 in,Fair
2020-11-04 09:00:00,63,57,82%,VAR,2 mph,25.62 in,Fair
2020-11-04 10:00:00,66,55,68%,CALM,0 mph,25.62 in,Fair
2020-11-04 11:00:00,72,54,53%,SSE,3 mph,25.62 in,Fair
2020-11-04 12:00:00,75,55,50%,SE,3 mph,25.59 in,Fair
2020-11-04 13:00:00,77,46,34%,SW,12 mph,25.54 in,Fair
2020-11-04 14:00:00,77,50,39%,SW,12 mph,25.51 in,Fair
2020-11-04 15:00:00,75,48,38%,SW,13 mph,25.49 in,Fair
2020-11-04 16:00:00,72,52,50%,SW,9 mph,25.49 in,Fair
2020-11-04 17:00:00,70,61,73%,W,8 mph,25.51 in,Fog
2020-11-04 18:00:00,64,57,77%,SW,9 mph,25.54 in,Fair
2020-11-04 19:00:00,63,57,82%,SW,6 mph,25.56 in,Fair
2020-11-04 20:00:00,63,59,88%,SSW,5 mph,25.56 in,Fair
2020-11-04 21:00:00,61,57,88%,SSW,3 mph,25.59 in,Fair
2020-11-04 22:00:00,61,57,88%,SSE,3 mph,25.59 in,Fair
2020-11-04 23:00:00,59,55,88%,VAR,2 mph,25.59 in,Fair
2020-11-06 00:00:00,59,55,88%,S,3 mph,25.59 in,Fair
2020-11-05 01:00:00,59,55,88%,VAR,2 mph,25.56 in,Fair
2020-11-05 02:00:00,57,55,94%,VAR,2 mph,25.56 in,Fair
2020-11-05 03:00:00,57,55,94%,VAR,2 mph,25.56 in,Partly Cloudy
2020-11-05 04:00:00,55,55,100%,E,3 mph,25.56 in,Partly Cloudy
2020-11-06 05:00:00,55,54,94%,VAR,2 mph,25.59 in,Fair
2020-11-05 07:00:00,55,54,94%,VAR,2 mph,25.59 in,Fair
2020-11-05 08:00:00,55,54,94%,VAR,2 mph,25.62 in,Fair
2020-11-05 09:00:00,59,55,88%,ESE,3 mph,25.64 in,Fog
2020-11-05 10:00:00,63,57,82%,ESE,6 mph,25.67 in,Fog
2020-11-05 11:00:00,64,57,77%,S,3 mph,25.67 in,Fair
2020-11-05 12:00:00,72,57,60%,E,3 mph,25.64 in,Haze
2020-11-05 13:00:00,77,45,32%,VAR,2 mph,25.62 in,Partly Cloudy
2020-11-05 14:00:00,75,50,41%,SW,8 mph,25.59 in,Partly Cloudy
2020-11-05 15:00:00,72,50,46%,SSW,12 mph,25.56 in,Fair
2020-11-05 16:00:00,70,50,49%,WSW,7 mph,25.59 in,Fair
2020-11-05 17:00:00,66,55,68%,W,7 mph,25.59 in,Haze
2020-11-05 18:00:00,64,55,73%,W,7 mph,25.62 in,Fair
2020-11-05 19:00:00,61,52,72%,SSW,6 mph,25.64 in,Fair
2020-11-05 20:00:00,63,52,68%,S,5 mph,25.67 in,Fair
2020-11-05 21:00:00,61,52,72%,VAR,2 mph,25.67 in,Fair
2020-11-05 22:00:00,59,54,82%,VAR,2 mph,25.67 in,Fair
2020-11-05 23:00:00,57,54,88%,E,3 mph,25.67 in,Fair
2020-11-07 00:00:00,57,54,88%,CALM,0 mph,25.67 in,Fair
2020-11-06 03:00:00,55,54,94%,VAR,2 mph,25.67 in,Fair
2020-11-07 05:00:00,54,52,94%,VAR,2 mph,25.69 in,Fair
2020-11-06 07:00:00,52,52,100%,VAR,2 mph,25.69 in,Fog
2020-11-06 08:00:00,52,52,100%,VAR,2 mph,25.72 in,Fog
2020-11-06 09:00:00,57,55,94%,CALM,0 mph,25.74 in,Fog
2020-11-06 10:00:00,61,55,82%,CALM,0 mph,25.74 in,Fog
2020-11-06 11:00:00,64,54,68%,VAR,2 mph,25.77 in,Haze
2020-11-06 12:00:00,70,54,56%,W,3 mph,25.74 in,Haze
2020-11-06 13:00:00,73,48,41%,WSW,5 mph,25.67 in,Fair
2020-11-06 14:00:00,72,48,43%,W,8 mph,25.64 in,Fair
2020-11-06 15:00:00,70,50,49%,W,9 mph,25.64 in,Fair
2020-11-06 16:00:00,66,52,60%,W,10 mph,25.67 in,Fog
2020-11-06 17:00:00,64,52,64%,SW,8 mph,25.67 in,Fog
2020-11-06 18:00:00,61,50,68%,SW,7 mph,25.69 in,Haze
2020-11-06 19:00:00,61,50,68%,SSW,7 mph,25.69 in,Fair
2020-11-06 20:00:00,59,50,72%,SSW,7 mph,25.72 in,Fair
2020-11-06 21:00:00,59,50,72%,ESE,3 mph,25.74 in,Fog
2020-11-06 22:00:00,57,50,77%,S,5 mph,25.74 in,Fog
2020-11-06 23:00:00,55,52,88%,SSE,3 mph,25.74 in,Fog
2020-11-08 00:00:00,55,52,88%,VAR,2 mph,25.72 in,Fog
2020-11-07 01:00:00,55,52,88%,VAR,2 mph,25.72 in,Fog
2020-11-07 02:00:00,54,52,94%,CALM,0 mph,25.69 in,Fog
2020-11-07 03:00:00,55,52,88%,VAR,2 mph,25.69 in,Fog
2020-11-07 04:00:00,54,52,94%,VAR,2 mph,25.69 in,Fog
2020-11-08 05:00:00,52,50,94%,SSE,5 mph,25.72 in,Fog
2020-11-07 07:00:00,52,52,100%,VAR,2 mph,25.72 in,Fog
2020-11-07 08:00:00,54,52,94%,VAR,2 mph,25.74 in,Fog
2020-11-07 09:00:00,57,54,88%,CALM,0 mph,25.77 in,Fog
2020-11-07 10:00:00,61,54,77%,VAR,2 mph,25.79 in,Fog
2020-11-07 11:00:00,63,55,77%,SSE,3 mph,25.79 in,Fog
2020-11-07 12:00:00,68,55,64%,ESE,5 mph,25.77 in,Haze
2020-11-07 13:00:00,72,48,43%,SSW,6 mph,25.72 in,Partly Cloudy
2020-11-07 14:00:00,72,48,43%,S,3 mph,25.69 in,Haze
2020-11-07 15:00:00,70,50,49%,NW,6 mph,25.69 in,Haze
2020-11-07 16:00:00,68,50,52%,W,7 mph,25.69 in,Partly Cloudy
2020-11-07 17:00:00,64,52,64%,W,3 mph,25.69 in,Partly Cloudy
2020-11-07 18:00:00,63,54,72%,W,3 mph,25.72 in,Partly Cloudy
2020-11-07 19:00:00,61,52,72%,VAR,2 mph,25.72 in,Partly Cloudy
2020-11-07 20:00:00,59,52,77%,E,3 mph,25.74 in,Fair
2020-11-07 21:00:00,57,54,88%,VAR,2 mph,25.74 in,Fair
2020-11-07 22:00:00,55,52,88%,E,3 mph,25.74 in,Fair
2020-11-07 23:00:00,55,54,94%,VAR,2 mph,25.74 in,Fair
2020-11-09 00:00:00,55,54,94%,VAR,2 mph,25.74 in,Fair
2020-11-08 01:00:00,54,52,94%,E,3 mph,25.74 in,Fair
2020-11-08 02:00:00,52,52,100%,E,3 mph,25.72 in,Fair
2020-11-08 03:00:00,52,50,94%,VAR,2 mph,25.72 in,Fair
2020-11-08 04:00:00,50,50,100%,VAR,2 mph,25.72 in,Fair
2020-11-09 05:00:00,50,50,100%,E,3 mph,25.74 in,Fair
2020-11-08 07:00:00,50,50,100%,CALM,0 mph,25.74 in,Fair
2020-11-08 08:00:00,50,50,100%,VAR,2 mph,25.77 in,Fog
2020-11-08 09:00:00,55,52,88%,CALM,0 mph,25.79 in,Fog
2020-11-10 00:00:00,54,50,88%,E,3 mph,25.74 in,Fair
2020-11-09 01:00:00,54,50,88%,VAR,2 mph,25.74 in,Fair
2020-11-09 02:00:00,52,50,94%,VAR,2 mph,25.72 in,Fair
2020-11-09 03:00:00,52,48,88%,VAR,2 mph,25.72 in,Fair
2020-11-09 04:00:00,48,48,100%,E,5 mph,25.72 in,Fair
2020-11-10 05:00:00,50,48,94%,VAR,2 mph,25.72 in,Fair
2020-11-09 07:00:00,48,48,100%,VAR,2 mph,25.72 in,Fair
2020-11-09 08:00:00,50,48,94%,ESE,3 mph,25.74 in,Fair
2020-11-09 09:00:00,55,50,82%,VAR,2 mph,25.77 in,Fog
2020-11-09 10:00:00,61,52,72%,CALM,0 mph,25.77 in,Fog
2020-11-09 11:00:00,64,50,59%,VAR,2 mph,25.77 in,Fair
2020-11-09 12:00:00,70,50,49%,S,3 mph,25.74 in,Fair
2020-11-09 13:00:00,77,36,22%,SW,3 mph,25.67 in,Fair
2020-11-09 14:00:00,77,36,22%,SW,6 mph,25.64 in,Fair
2020-11-09 15:00:00,75,43,31%,SW,8 mph,25.64 in,Fair
2020-11-09 16:00:00,70,46,43%,W,9 mph,25.64 in,Fair
